country,product,export_val
BIH,2529,0
BIH,2530,149681
BIH,2601,629948
BIH,2602,1678478
BIH,2603,282208
BIH,2604,0
BIH,2605,0
BIH,2606,1224306
BIH,2607,21836704
BIH,2608,3814958
BIH,2609,0
BIH,2610,0
BIH,2611,0
BIH,2612,0
BIH,2613,0
BIH,2614,0
BIH,2615,0
BIH,2616,0
BIH,2617,30119
BIH,2618,5645386
BIH,2619,8108
BIH,2620,3063728
BIH,2621,699820
BIH,2701,0
BIH,2702,11433140
BIH,2703,1085866
BIH,2704,139645696
BIH,2705,0
BIH,2706,13170617
BIH,2707,5740755
BIH,2708,611590
BIH,2709,333130
BIH,2710,20744256
BIH,2711,2272490
BIH,2712,2333355
BIH,2713,1511301
BIH,2714,0
BIH,2715,384188
BIH,2716,318703072
BIH,2801,0
BIH,2802,0
BIH,2803,0
BIH,2804,41091544
BIH,2805,1688
BIH,2806,5424
BIH,2807,0
BIH,2808,0
BIH,2809,0
BIH,2810,0
BIH,2811,4874488
BIH,2812,0
BIH,2813,0
BIH,2814,1958
BIH,2815,33900
BIH,2816,0
BIH,2817,0
BIH,2818,134205752
BIH,2819,0
BIH,2820,0
BIH,2821,9517
BIH,2822,0
BIH,2823,0
BIH,2824,0
BIH,2825,0
BIH,2826,20215
BIH,2827,6962
BIH,2828,1445
BIH,2829,0
BIH,2830,25063954
BIH,2831,0
BIH,2832,0
BIH,2833,78722
BIH,2834,0
BIH,2835,0
BIH,2836,101778928
BIH,2837,0
BIH,2839,526552
BIH,2840,0
BIH,2841,21485
BIH,2842,20867458
BIH,2843,0
BIH,2844,0
BIH,2845,0
BIH,2846,0
BIH,2847,1462
BIH,2848,0
BIH,2849,0
BIH,2850,0
BIH,2851,39923
BIH,2901,27353
BIH,2902,0
BIH,2903,80999
BIH,2904,0
BIH,2905,10416
BIH,2906,0
BIH,2907,0
BIH,2908,0
BIH,2909,0
BIH,2910,0
BIH,2911,0
BIH,2912,0
BIH,2913,0
BIH,2914,0
BIH,2915,499702
BIH,2916,1201
BIH,2917,8296038
BIH,2918,0
BIH,2919,0
BIH,2920,0
BIH,2921,0
BIH,2922,25149
BIH,2923,162447
BIH,2924,0
BIH,2925,0
BIH,2926,0
BIH,2927,0
BIH,2928,0
BIH,2929,0
BIH,2930,0
BIH,2931,0
BIH,2932,0
BIH,2933,16981
BIH,2934,0
BIH,2935,0
BIH,2936,22464
BIH,2937,0
BIH,2938,0
BIH,2939,132150
BIH,2940,0
BIH,2941,0
BIH,2942,0
BIH,3001,0
BIH,3002,192473
BIH,3003,154040
BIH,3004,75735200
BIH,3005,1012102
BIH,3006,124447
BIH,3101,100499
BIH,3102,1339652
BIH,3103,0
BIH,3104,0
BIH,3105,60347
BIH,3201,8424
BIH,3202,3222
BIH,3203,26451
BIH,3204,48126
BIH,3205,0
BIH,3206,3243319
BIH,3207,15564
BIH,3208,3867795
BIH,3209,1134905
BIH,3210,88684
BIH,3211,2414
BIH,3212,22389
BIH,3213,24785
BIH,3214,5431942
BIH,3215,82617
BIH,3301,3033322
BIH,3302,133745
BIH,3303,581453
BIH,3304,1669211
BIH,3305,778965
BIH,3306,123090
BIH,3307,7195339
BIH,3401,874773
BIH,3402,4937702
BIH,3403,835566
BIH,3404,10355
BIH,3405,122898
BIH,3406,699634
BIH,3407,22004
BIH,3501,0
BIH,3502,6316
BIH,3503,0
BIH,3504,29827
BIH,3505,49607
BIH,3506,731052
BIH,3507,0
BIH,3601,23687
BIH,3602,295390
BIH,3603,18479796
BIH,3604,117170
BIH,3605,1916
BIH,3606,124089
BIH,3701,72134
BIH,3702,0
BIH,3703,0
BIH,3704,0
BIH,3705,4870
BIH,3706,0
BIH,3707,24010
BIH,3801,3750
BIH,3802,2828324
BIH,3803,0
BIH,3804,0
BIH,3805,35013
BIH,3806,0
BIH,3807,0
BIH,3808,413807
BIH,3809,4281634
BIH,3810,8971
BIH,3811,10597
BIH,3812,2315
BIH,3813,0
BIH,3814,1443781
BIH,3815,65329
BIH,3816,63793
BIH,3817,0
BIH,3818,0
BIH,3819,68323
BIH,3820,297234
BIH,3821,0
BIH,3822,510447
BIH,3823,24571370
BIH,3901,1117509
BIH,3902,250815
BIH,3903,958292
BIH,3904,552477
BIH,3905,31373
BIH,3906,26991
BIH,3907,745376
BIH,3908,26685
BIH,3909,222263
BIH,3910,17062
BIH,3911,4680
BIH,3912,426462
BIH,3913,0
BIH,3914,1081
BIH,3915,2227968
BIH,3916,4977740
BIH,3917,28715798
BIH,3918,78163
BIH,3919,1145189
BIH,3920,15001636
BIH,3921,13374774
BIH,3922,5823463
BIH,3923,61990780
BIH,3924,12915479
BIH,3925,92521856
BIH,3926,30408610
BIH,4001,1135
BIH,4002,13982
BIH,4003,0
BIH,4004,23500
BIH,4005,31095
BIH,4006,5319
BIH,4007,4833
BIH,4008,451159
BIH,4009,6929616
BIH,4010,307486
BIH,4011,377894
BIH,4012,258058
BIH,4013,12601
BIH,4014,172824
BIH,4015,550207
BIH,4016,1532209
BIH,4017,122789
BIH,4101,711996
BIH,4102,859702
BIH,4103,248776
BIH,4104,30153498
BIH,4105,327170
BIH,4106,38248
BIH,4107,217822
BIH,4108,4361
BIH,4109,141035
BIH,4110,12723
BIH,4111,6977
BIH,4201,462870
BIH,4202,10411166
BIH,4203,8396486
BIH,4205,25796894
BIH,4206,0
BIH,4301,326529
BIH,4302,2693538
BIH,4303,46586
BIH,4304,2508
BIH,4401,71695296
BIH,4402,7766176
BIH,4403,5520028
BIH,4404,142430
BIH,4405,0
BIH,4406,7426944
BIH,4407,162820064
BIH,4408,8675063
BIH,4409,26365632
BIH,4410,807026
BIH,4411,520708
BIH,4412,18033934
BIH,4413,11348486
BIH,4414,34714
BIH,4415,13586068
BIH,4416,188625
BIH,4417,115053
BIH,4418,46409208
BIH,4419,373526
BIH,4420,462191
BIH,4421,33085324
BIH,4501,3174
BIH,4502,0
BIH,4503,3787
BIH,4504,1353
BIH,4601,417035
BIH,4602,2485467
BIH,4701,0
BIH,4702,0
BIH,4703,18098
BIH,4704,0
BIH,4705,0
BIH,4706,0
BIH,4707,7092170
BIH,4801,233816
BIH,4802,711356
BIH,4803,22973682
BIH,4804,36862052
BIH,4805,3585695
BIH,4806,320758
BIH,4807,78237
BIH,4808,1895778
BIH,4809,60905
BIH,4810,548412
BIH,4811,1085115
BIH,4812,4188
BIH,4813,2786770
BIH,4814,110624
BIH,4816,39421
BIH,4817,33174
BIH,4818,33572868
BIH,4819,16458668
BIH,4820,3995452
BIH,4821,546404
BIH,4822,105578
BIH,4823,2450860
BIH,4901,25555516
BIH,4902,1203306
BIH,4903,47004
BIH,4904,0
BIH,4905,12082
BIH,4906,157330
BIH,4907,261271
BIH,4908,7152
BIH,4909,10397
BIH,4910,193325
BIH,4911,2797710
BIH,5001,0
BIH,5002,0
BIH,5003,0
BIH,5004,0
BIH,5005,0
BIH,5006,0
BIH,5007,59745
BIH,5101,151296
BIH,5102,0
BIH,5103,0
BIH,5104,0
BIH,5105,23159
BIH,5106,0
BIH,5107,45522
BIH,5108,2242
BIH,5109,0
BIH,5110,0
BIH,5111,85012
BIH,5112,233820
BIH,5113,0
BIH,5201,381335
BIH,5202,19287
BIH,5203,0
BIH,5204,0
BIH,5205,7080860
BIH,5206,2185660
BIH,5207,0
BIH,5208,74812
BIH,5209,47072
BIH,5210,28996
BIH,5211,158533
BIH,5212,24108
BIH,5301,0
BIH,5302,6146
BIH,5303,0
BIH,5305,0
BIH,5306,0
BIH,5307,15975
BIH,5308,0
BIH,5309,3404
BIH,5310,0
BIH,5311,1096
BIH,5401,174043
BIH,5402,429913
BIH,5403,1093
BIH,5404,8495
BIH,5405,1100
BIH,5406,0
BIH,5407,3712350
BIH,5408,21635
BIH,5501,0
BIH,5502,0
BIH,5503,10460
BIH,5504,4197
BIH,5505,0
BIH,5506,4185
BIH,5507,0
BIH,5508,8374
BIH,5509,6740811
BIH,5510,9726238
BIH,5511,0
BIH,5512,200541
BIH,5513,53984
BIH,5514,416264
BIH,5515,192670
BIH,5516,40722
BIH,5601,539070
BIH,5602,159907
BIH,5603,508059
BIH,5604,27767
BIH,5605,891
BIH,5606,48517
BIH,5607,116135
BIH,5608,997069
BIH,5609,7384
BIH,5701,88836
BIH,5702,190843
BIH,5703,431964
BIH,5704,1000
BIH,5705,246507
BIH,5801,94862
BIH,5802,0
BIH,5803,0
BIH,5804,26936
BIH,5805,0
BIH,5806,414488
BIH,5807,16247
BIH,5808,47012
BIH,5809,0
BIH,5810,1827107
BIH,5811,217775
BIH,5901,0
BIH,5902,1104
BIH,5903,4812528
BIH,5904,10057
BIH,5905,4161
BIH,5906,18188
BIH,5907,2454
BIH,5908,1220
BIH,5909,9528
BIH,5910,4612
BIH,5911,1839837
BIH,6001,123709
BIH,6002,2543938
BIH,6101,2382516
BIH,6102,3348774
BIH,6103,8706503
BIH,6104,7960162
BIH,6105,456937
BIH,6106,1049628
BIH,6107,5072134
BIH,6108,39671932
BIH,6109,14618136
BIH,6110,23715896
BIH,6111,414609
BIH,6112,11940882
BIH,6113,270742
BIH,6114,2300663
BIH,6115,30066412
BIH,6116,450953
BIH,6117,1163652
BIH,6201,16923290
BIH,6202,72395352
BIH,6203,84531848
BIH,6204,16540593
BIH,6205,6975086
BIH,6206,4290786
BIH,6207,422961
BIH,6208,389397
BIH,6209,813234
BIH,6210,5348295
BIH,6211,15024899
BIH,6212,5452604
BIH,6213,27054
BIH,6214,22664
BIH,6215,17561
BIH,6216,21470
BIH,6217,664827
BIH,6301,147565
BIH,6302,2846746
BIH,6303,2896716
BIH,6304,15991194
BIH,6305,1614541
BIH,6306,5720392
BIH,6307,4239709
BIH,6308,0
BIH,6309,79721
BIH,6310,139566
BIH,6401,28498428
BIH,6402,96555184
BIH,6403,245224192
BIH,6404,19523382
BIH,6405,8233686
BIH,6406,165931472
BIH,6501,0
BIH,6502,0
BIH,6504,249707
BIH,6505,1714412
BIH,6506,655218
BIH,6507,14260
BIH,6601,5063196
BIH,6602,0
BIH,6603,858070
BIH,6701,1284
BIH,6702,34386
BIH,6703,0
BIH,6704,7314
BIH,6801,1646412
BIH,6802,8216779
BIH,6803,1237
BIH,6804,289380
BIH,6805,92491
BIH,6806,197221
BIH,6807,202798
BIH,6808,37513
BIH,6809,188676
BIH,6810,40126428
BIH,6811,84818
BIH,6812,1799
BIH,6813,2974
BIH,6814,57602
BIH,6815,387906
BIH,6901,25197
BIH,6902,243880
BIH,6903,3043956
BIH,6904,1973094
BIH,6905,66766
BIH,6906,102588
BIH,6907,2050694
BIH,6908,0
BIH,6909,995736
BIH,6910,352024
BIH,6911,83815
BIH,6912,14080
BIH,6913,14205
BIH,6914,145349
BIH,7001,152684
BIH,7002,0
BIH,7003,90607
BIH,7004,129118
BIH,7005,469324
BIH,7006,429787
BIH,7007,4625346
BIH,7008,3112001
BIH,7009,314971
BIH,7010,3859918
BIH,7011,0
BIH,7013,1296769
BIH,7014,0
BIH,7015,0
BIH,7016,420876
BIH,7017,2427
BIH,7018,42780
BIH,7019,4964664
BIH,7020,758956
BIH,7101,0
BIH,7102,111247
BIH,7103,0
BIH,7104,0
BIH,7105,0
BIH,7106,518514
BIH,7107,0
BIH,7108,716500
BIH,7109,259374
BIH,7110,0
BIH,7111,0
BIH,7112,11104146
BIH,7113,733281
BIH,7114,9314
BIH,7115,86723
BIH,7116,4546
BIH,7117,427804
BIH,7118,2691
BIH,7201,0
BIH,7202,1278250
BIH,7203,4033
BIH,7204,38424184
BIH,7205,2042984
BIH,7206,13007
BIH,7207,17235784
BIH,7208,137540
BIH,7209,89788
BIH,7210,755993
BIH,7211,413552
BIH,7212,273879
BIH,7213,137787424
BIH,7214,81866440
BIH,7215,174034
BIH,7216,2162723
BIH,7217,7398647
BIH,7218,0
BIH,7219,345309
BIH,7220,22245
BIH,7221,2747
BIH,7222,92048
BIH,7223,14229
BIH,7224,11985
BIH,7225,98143
BIH,7226,13404
BIH,7227,1365
BIH,7228,120677
BIH,7229,28665
BIH,7301,9594
BIH,7302,164795
BIH,7303,59070
BIH,7304,798985
BIH,7305,235489
BIH,7306,5098178
BIH,7307,6503624
BIH,7308,152240160
BIH,7309,10150119
BIH,7310,5160865
BIH,7311,189686
BIH,7312,1703602
BIH,7313,53770
BIH,7314,84886184
BIH,7315,191915
BIH,7316,18310
BIH,7317,52990
BIH,7318,74921424
BIH,7319,3540
BIH,7320,2970220
BIH,7321,9546371
BIH,7322,228007
BIH,7323,1290880
BIH,7324,1282990
BIH,7325,11709201
BIH,7326,60150812
BIH,7401,0
BIH,7402,38857
BIH,7403,119980
BIH,7404,35605668
BIH,7405,0
BIH,7406,0
BIH,7407,377580
BIH,7408,77972
BIH,7409,197255
BIH,7410,8057
BIH,7411,517860
BIH,7412,164664
BIH,7413,444777
BIH,7415,45668
BIH,7418,51362
BIH,7419,1032623
BIH,7501,0
BIH,7502,0
BIH,7503,10768
BIH,7504,0
BIH,7505,0
BIH,7506,0
BIH,7507,0
BIH,7508,0
BIH,7601,77182104
BIH,7602,15287304
BIH,7603,0
BIH,7604,84398256
BIH,7605,52233
BIH,7606,776709
BIH,7607,326353
BIH,7608,1279592
BIH,7609,1031783
BIH,7610,65132696
BIH,7611,583823
BIH,7612,101902
BIH,7613,2176
BIH,7614,246986
BIH,7615,179187
BIH,7616,10545510
BIH,7801,92476
BIH,7802,1029186
BIH,7804,0
BIH,7806,90680
BIH,7901,50833
BIH,7902,1134248
BIH,7903,381280
BIH,7904,6711
BIH,7905,0
BIH,7907,17942358
BIH,8001,0
BIH,8002,22723
BIH,8003,0
BIH,8007,375039
BIH,8101,3769
BIH,8102,0
BIH,8103,0
BIH,8104,99284
BIH,8105,106297
BIH,8106,0
BIH,8107,0
BIH,8108,26060
BIH,8109,0
BIH,8110,0
BIH,8111,0
BIH,8112,0
BIH,8113,37634
BIH,8201,276390
BIH,8202,194995
BIH,8203,21631
BIH,8204,48572
BIH,8205,1074906
BIH,8206,33666
BIH,8207,14309359
BIH,8208,1707408
BIH,8209,24741
BIH,8210,4036
BIH,8211,42539
BIH,8212,5925
BIH,8213,19002
BIH,8214,34294
BIH,8215,40743
BIH,8301,13963672
BIH,8302,15012364
BIH,8303,31075
BIH,8304,14968
BIH,8305,25463
BIH,8306,64546
BIH,8307,1283149
BIH,8308,864332
BIH,8309,116250
BIH,8310,282589
BIH,8311,513434
BIH,8401,0
BIH,8402,818656
BIH,8403,14109441
BIH,8404,37120
BIH,8405,54195
BIH,8406,388499
BIH,8407,196213
BIH,8408,451490
BIH,8409,39440044
BIH,8410,1369071
BIH,8411,2176108
BIH,8412,2029168
BIH,8413,12138989
BIH,8414,37800932
BIH,8415,772901
BIH,8416,146772
BIH,8417,3668998
BIH,8418,3814436
BIH,8419,6950258
BIH,8420,926408
BIH,8421,56222280
BIH,8422,6107714
BIH,8423,97838
BIH,8424,3905974
BIH,8425,5810902
BIH,8426,2371110
BIH,8427,688335
BIH,8428,8183338
BIH,8429,4999210
BIH,8430,615063
BIH,8431,70958704
BIH,8432,754525
BIH,8433,2269388
BIH,8434,235634
BIH,8435,71949
BIH,8436,401791
BIH,8437,18366
BIH,8438,4956764
BIH,8439,1209540
BIH,8440,414409
BIH,8441,4259065
BIH,8442,521786
BIH,8443,9483160
BIH,8444,4502
BIH,8445,163869
BIH,8446,44350
BIH,8447,44270
BIH,8448,804280
BIH,8449,1146
BIH,8450,1013028
BIH,8451,890071
BIH,8452,270326
BIH,8453,1059758
BIH,8454,888964
BIH,8455,1950722
BIH,8456,281843
BIH,8457,74981
BIH,8458,127629
BIH,8459,380769
BIH,8460,207855
BIH,8461,125319
BIH,8462,3388309
BIH,8463,100174
BIH,8464,1703156
BIH,8465,1621736
BIH,8466,30024956
BIH,8467,920245
BIH,8468,285931
BIH,8469,0
BIH,8470,1796645
BIH,8471,1197288
BIH,8472,259378
BIH,8473,1872834
BIH,8474,3483867
BIH,8475,5249
BIH,8476,2258072
BIH,8477,2485290
BIH,8478,1172095
BIH,8479,8287804
BIH,8480,8869714
BIH,8481,7628756
BIH,8482,54714712
BIH,8483,9823627
BIH,8484,2699351
BIH,8485,5332646
BIH,8501,41118196
BIH,8502,358003
BIH,8503,60891668
BIH,8504,15069603
BIH,8505,1786012
BIH,8506,111156
BIH,8507,725699
BIH,8508,71985
BIH,8509,33287882
BIH,8510,812421
BIH,8511,12644349
BIH,8512,1318863
BIH,8513,347714
BIH,8514,442432
BIH,8515,5150366
BIH,8516,2719124
BIH,8517,2077060
BIH,8518,3903170
BIH,8519,5724
BIH,8520,0
BIH,8521,186827
BIH,8522,3453
BIH,8523,155482
BIH,8524,87527
BIH,8525,1816001
BIH,8526,4490902
BIH,8527,4725
BIH,8528,2607945
BIH,8529,1116617
BIH,8530,47597
BIH,8531,4023248
BIH,8532,197755
BIH,8533,80258
BIH,8534,345061
BIH,8535,68462
BIH,8536,22755546
BIH,8537,22136228
BIH,8538,29375886
BIH,8539,119988
BIH,8540,160990
BIH,8541,173072
BIH,8542,1734922
BIH,8543,1490878
BIH,8544,195057408
BIH,8545,70966
BIH,8546,40966
BIH,8547,827528
BIH,8548,289526
BIH,8601,551979
BIH,8602,102108
BIH,8603,10602
BIH,8604,0
BIH,8605,0
BIH,8606,0
BIH,8607,4002676
BIH,8608,4079605
BIH,8609,332567
BIH,8701,5643658
BIH,8702,257647
BIH,8703,5730554
BIH,8704,4399876
BIH,8705,1151172
BIH,8706,2120
BIH,8707,807610
BIH,8708,134121752
BIH,8709,124386
BIH,8710,46247
BIH,8711,59735
BIH,8712,200239
BIH,8713,0
BIH,8714,5787491
BIH,8715,10007
BIH,8716,21320756
BIH,8801,5097
BIH,8802,40176
BIH,8803,472612
BIH,8804,2939
BIH,8805,0
BIH,8901,167097
BIH,8902,0
BIH,8903,505688
BIH,8904,0
BIH,8905,0
BIH,8906,0
BIH,8907,0
BIH,8908,0
BIH,9001,113107
BIH,9002,17093
BIH,9003,100105
BIH,9004,207910
BIH,9005,26977
BIH,9006,5258
BIH,9007,34258
BIH,9008,0
BIH,9009,12914
BIH,9010,8893
BIH,9011,8599
BIH,9012,0
BIH,9013,741993
BIH,9014,333775
BIH,9015,154396
BIH,9016,5925
BIH,9017,138059
BIH,9018,50152120
BIH,9019,173123
BIH,9020,12710
BIH,9021,1822150
BIH,9022,470184
BIH,9023,14932
BIH,9024,73508
BIH,9025,235110
BIH,9026,283251
BIH,9027,387088
BIH,9028,2689479
BIH,9029,177054
BIH,9030,1128392
BIH,9031,3701044
BIH,9032,830946
BIH,9033,89319
BIH,9101,0
BIH,9102,311092
BIH,9103,0
BIH,9104,0
BIH,9105,6612
BIH,9106,254868
BIH,9107,1332
BIH,9108,0
BIH,9109,25681
BIH,9110,0
BIH,9111,7526
BIH,9112,26017
BIH,9113,10788
BIH,9114,14120
BIH,9201,0
BIH,9202,58929
BIH,9205,2404
BIH,9206,7512
BIH,9207,54095
BIH,9208,0
BIH,9209,100984
BIH,9301,2781092
BIH,9302,142514
BIH,9303,142913
BIH,9304,1142556
BIH,9305,9685472
BIH,9306,56951196
BIH,9307,0
BIH,9401,212609456
BIH,9402,324540
BIH,9403,168271648
BIH,9404,18907146
BIH,9405,8765074
BIH,9406,38715160
BIH,9503,32169974
BIH,9504,9032673
BIH,9505,236412
BIH,9506,20340120
BIH,9507,57262
BIH,9508,392793
BIH,9601,0
BIH,9602,158404
BIH,9603,357333
BIH,9604,0
BIH,9605,18122
BIH,9606,20142
BIH,9607,61549
BIH,9608,94011
BIH,9609,134370
BIH,9610,20851
BIH,9611,33300
BIH,9612,324184
BIH,9613,15112
BIH,9614,26184
BIH,9615,192636
BIH,9616,109717
BIH,9617,0
BIH,9618,5683
BIH,9701,133087
BIH,9702,0
BIH,9703,3625
BIH,9704,11028
BIH,9705,665935
BIH,9706,0
BIH,9999,72143960
BIH,financial,12484563
BIH,ict,504515552
BIH,transport,534191008
BIH,travel,1297475200
BIH,unspecified,0
BLR,0101,1001358
BLR,0102,5130666
BLR,0103,0
BLR,0104,32374
BLR,0105,1413699
BLR,0106,692435
BLR,0201,295480576
BLR,0202,190558000
BLR,0203,2952242
BLR,0204,0
BLR,0205,0
BLR,0206,5979096
BLR,0207,263759968
BLR,0208,38156
BLR,0209,1118693
BLR,0210,886883
BLR,0301,758826
BLR,0302,1067853
BLR,0303,6682954
BLR,0304,1172735
BLR,0305,123081768
BLR,0306,68764
BLR,0307,664741
BLR,0401,176108544
BLR,0402,437947360
BLR,0403,181495728
BLR,0404,81345800
BLR,0405,389182752
BLR,0406,986696960
BLR,0407,38560864
BLR,0408,3016135
BLR,0409,221969
BLR,0410,1079
BLR,0501,66145
BLR,0502,0
BLR,0504,5947384
BLR,0505,292573
BLR,0506,11850
BLR,0507,565800
BLR,0508,120606
BLR,0510,1837192
BLR,0511,1683922
BLR,0601,4709440
BLR,0602,14745741
BLR,0603,83994576
BLR,0604,2598380
BLR,0701,49233584
BLR,0702,56427548
BLR,0703,3226400
BLR,0704,3780136
BLR,0705,1041038
BLR,0706,27074924
BLR,0707,20270404
BLR,0708,55509
BLR,0709,72542408
BLR,0710,36667668
BLR,0711,4408049
BLR,0712,548121
BLR,0713,114752
BLR,0714,22539
BLR,0801,5882322
BLR,0802,6113976
BLR,0803,21026
BLR,0804,3047562
BLR,0805,1228926
BLR,0806,733741
BLR,0807,25089
BLR,0808,21972932
BLR,0809,5993630
BLR,0810,9503770
BLR,0811,66767244
BLR,0812,39479
BLR,0813,3873968
BLR,0814,0
BLR,0901,3062250
BLR,0902,892887
BLR,0903,5369
BLR,0904,24111
BLR,0905,0
BLR,0906,5604
BLR,0907,0
BLR,0908,0
BLR,0909,83894
BLR,0910,1207046
BLR,1001,8569006
BLR,1002,0
BLR,1003,169755
BLR,1004,1236838
BLR,1005,334592
BLR,1006,49003
BLR,1007,9281
BLR,1008,620252
BLR,1101,972063
BLR,1102,4644622
BLR,1103,241343
BLR,1104,2341365
BLR,1105,1995931
BLR,1106,150579
BLR,1107,21555408
BLR,1108,7717996
BLR,1109,0
BLR,1201,2126342
BLR,1202,100386
BLR,1203,0
BLR,1204,853612
BLR,1205,764034
BLR,1206,30565
BLR,1207,647213
BLR,1208,32824
BLR,1209,6699580
BLR,1210,1358926
BLR,1211,2195616
BLR,1212,1519
BLR,1213,20320
BLR,1214,602185
BLR,1301,25661
BLR,1302,2022154
BLR,1401,6835
BLR,1404,263736
BLR,1501,448982
BLR,1502,7803544
BLR,1503,0
BLR,1504,47381
BLR,1505,0
BLR,1506,19721
BLR,1507,42319412
BLR,1508,0
BLR,1509,108512
BLR,1510,24998
BLR,1511,5190
BLR,1512,1910596
BLR,1513,90936
BLR,1514,206851840
BLR,1515,11295904
BLR,1516,11309
BLR,1517,1522398
BLR,1518,7180572
BLR,1519,541130
BLR,1520,391122
BLR,1521,63215
BLR,1522,1897
BLR,1601,83210672
BLR,1602,58561760
BLR,1603,20893
BLR,1604,198938624
BLR,1605,32379744
BLR,1701,107155928
BLR,1702,499977
BLR,1703,9789522
BLR,1704,12650910
BLR,1801,0
BLR,1802,1893
BLR,1803,19252
BLR,1804,19219
BLR,1805,614555
BLR,1806,73195160
BLR,1901,53768448
BLR,1902,1610176
BLR,1903,36893
BLR,1904,3007858
BLR,1905,32831570
BLR,2001,13302895
BLR,2002,193100
BLR,2003,1506684
BLR,2004,307890
BLR,2005,38012672
BLR,2006,18846
BLR,2007,13827315
BLR,2008,18930816
BLR,2009,10856633
BLR,2101,11276950
BLR,2102,4755144
BLR,2103,4650503
BLR,2104,1420845
BLR,2105,17488570
BLR,2106,67490424
BLR,2201,5969250
BLR,2202,36457036
BLR,2203,29469118
BLR,2204,11589234
BLR,2205,1696051
BLR,2206,5016331
BLR,2207,8031766
BLR,2208,99433152
BLR,2209,82376
BLR,2301,8383148
BLR,2302,926644
BLR,2303,12028037
BLR,2304,101979048
BLR,2305,0
BLR,2306,34184516
BLR,2307,0
BLR,2308,1498612
BLR,2309,25440710
BLR,2401,253209
BLR,2402,9018224
BLR,2403,205197
BLR,2501,83127896
BLR,2502,0
BLR,2503,742874
BLR,2504,236543
BLR,2505,1011605
BLR,2506,33472
BLR,2507,41864
BLR,2508,91315
BLR,2509,49296
BLR,2510,0
BLR,2511,5091
BLR,2512,60417
BLR,2513,23307
BLR,2514,5379
BLR,2515,20549
BLR,2516,205208
BLR,2517,73140624
BLR,2518,2467401
BLR,2519,8652
BLR,2520,168534
BLR,2521,0
BLR,2522,6175550
BLR,2523,82048000
BLR,2524,0
BLR,2525,3161
BLR,2526,0
BLR,2528,0
BLR,2529,0
BLR,2530,7318826
BLR,2601,0
BLR,2602,0
BLR,2603,0
BLR,2604,0
BLR,2605,0
BLR,2606,0
BLR,2607,0
BLR,2608,0
BLR,2609,0
BLR,2610,0
BLR,2611,0
BLR,2612,0
BLR,2613,0
BLR,2614,0
BLR,2615,0
BLR,2616,83340
BLR,2617,0
BLR,2618,40011
BLR,2619,1062493
BLR,2620,22672340
BLR,2621,331821
BLR,2701,236709696
BLR,2702,23185
BLR,2703,14251131
BLR,2704,128923
BLR,2705,0
BLR,2706,0
BLR,2707,149724544
BLR,2708,0
BLR,2709,362264896
BLR,2710,3011352320
BLR,2711,208913056
BLR,2712,20124658
BLR,2713,158183808
BLR,2714,0
BLR,2715,13295648
BLR,2716,105318136
BLR,2801,1483
BLR,2802,16313
BLR,2803,231239
BLR,2804,731554
BLR,2805,18672
BLR,2806,107838
BLR,2807,3765468
BLR,2808,105714
BLR,2809,4346
BLR,2810,93404
BLR,2811,765196
BLR,2812,1229
BLR,2813,0
BLR,2814,2779947
BLR,2815,13253786
BLR,2816,0
BLR,2817,122683
BLR,2818,56515
BLR,2819,0
BLR,2820,0
BLR,2821,91740
BLR,2822,0
BLR,2823,192116
BLR,2824,0
BLR,2825,5461173
BLR,2826,7351938
BLR,2827,927653
BLR,2828,464431
BLR,2829,1043
BLR,2830,18489
BLR,2831,174215
BLR,2832,2871012
BLR,2833,4280677
BLR,2834,140814
BLR,2835,417216
BLR,2836,187576
BLR,2837,0
BLR,2839,9212841
BLR,2840,79184
BLR,2841,15528
BLR,2842,37503
BLR,2843,8907
BLR,2844,1393752
BLR,2845,27503
BLR,2846,23828
BLR,2847,209258
BLR,2848,0
BLR,2849,206301
BLR,2850,0
BLR,2851,92421
BLR,2901,56541012
BLR,2902,3628952
BLR,2903,246251
BLR,2904,238462
BLR,2905,8538854
BLR,2906,33775
BLR,2907,188886
BLR,2908,0
BLR,2909,8917244
BLR,2910,107682
BLR,2911,0
BLR,2912,970392
BLR,2913,0
BLR,2914,114322
BLR,2915,538934
BLR,2916,128056
BLR,2917,31257074
BLR,2918,313455
BLR,2919,17154
BLR,2920,3827
BLR,2921,337365
BLR,2922,2082537
BLR,2923,1518348
BLR,2924,3714908
BLR,2925,255336
BLR,2926,59774432
BLR,2927,31530
BLR,2928,13121
BLR,2929,131235
BLR,2930,4033916
BLR,2931,62161
BLR,2932,61720
BLR,2933,21884644
BLR,2934,119455
BLR,2935,750417
BLR,2936,1705634
BLR,2937,41159
BLR,2938,79686
BLR,2939,191014
BLR,2940,7109
BLR,2941,5804404
BLR,2942,31793
BLR,3001,53478
BLR,3002,13181974
BLR,3003,1787242
BLR,3004,247354528
BLR,3005,1447711
BLR,3006,5550220
BLR,3101,747386
BLR,3102,193447200
BLR,3103,335386
BLR,3104,2531195392
BLR,3105,318770528
BLR,3201,58022
BLR,3202,5558
BLR,3203,398005
BLR,3204,1575146
BLR,3205,13810
BLR,3206,1809988
BLR,3207,1148321
BLR,3208,35183696
BLR,3209,8980344
BLR,3210,13855856
BLR,3211,11579
BLR,3212,888624
BLR,3213,599454
BLR,3214,24806800
BLR,3215,17940514
BLR,3301,147843
