rca,country,product
0,COG,1212
0,COG,1213
0,COG,1214
2.100982742151868,COG,1301
.2177958493760568,COG,1302
1.016831820481851,COG,1401
0,COG,1404
0,COG,1501
0,COG,1502
0,COG,1503
.240478249132545,COG,1504
0,COG,1505
0,COG,1506
0,COG,1507
.1295660774555434,COG,1508
0,COG,1509
0,COG,1510
.0000875007169069,COG,1511
0,COG,1512
0,COG,1513
0,COG,1514
.0014629263468295,COG,1515
0,COG,1516
0,COG,1517
0,COG,1518
0,COG,1519
0,COG,1520
0,COG,1521
0,COG,1522
.0008678071140027,COG,1601
.0011901648429829,COG,1602
0,COG,1603
0,COG,1604
0,COG,1605
.505548882517424,COG,1701
0,COG,1702
0,COG,1703
.0004917382354116,COG,1704
6.457431270129252,COG,1801
0,COG,1802
0,COG,1803
.0016295469302959,COG,1804
0,COG,1805
.0041856192955085,COG,1806
.0005911575473556,COG,1901
.0063904977184673,COG,1902
0,COG,1903
0,COG,1904
.0002303835630787,COG,1905
0,COG,2001
0,COG,2002
0,COG,2003
.0003675399014016,COG,2004
.0171214179021978,COG,2005
0,COG,2006
0,COG,2007
.0053800319301749,COG,2008
.0031112027827081,COG,2009
0,COG,2101
0,COG,2102
.0028721134278395,COG,2103
0,COG,2104
0,COG,2105
.0010767857395028,COG,2106
.0005142821864186,COG,2201
.0001987612914494,COG,2202
.0002099444401928,COG,2203
.0569946747307314,COG,2204
.092172267259497,COG,2205
0,COG,2206
0,COG,2207
.0234239414270513,COG,2208
0,COG,2209
.5584665538312065,COG,2301
4.204493575297471,COG,2302
0,COG,2303
0,COG,2304
0,COG,2305
0,COG,2306
0,COG,2307
0,COG,2308
.0001155648955455,COG,2309
0,COG,2401
.1195106523450016,COG,2402
.0002245180294679,COG,2403
.001095828845977,COG,2501
0,COG,2502
0,COG,2503
0,COG,2504
.1816644613805755,COG,2505
0,COG,2506
.0060832494823309,COG,2507
.0261605907392134,COG,2508
0,COG,2509
0,COG,2510
1.033369863046472,COG,2511
.1489784629380635,COG,2512
0,COG,2513
0,COG,2514
0,COG,2515
0,COG,2516
.0129490887985455,COG,2517
0,COG,2518
0,COG,2519
0,COG,2520
0,COG,2521
.4064002692982409,COG,2522
1.54000511140142,COG,2523
1.278521039207597,COG,2524
0,COG,2525
0,COG,2526
0,COG,2528
0,COG,2529
.0041507501629531,COG,2530
.0369551804331774,COG,2601
0,COG,2602
.0200241817505566,COG,2603
0,COG,2604
0,COG,2605
0,COG,2606
.5497075257433959,COG,2607
1.152541824597997,COG,2608
111.7047644169907,COG,2609
0,COG,2610
7.709229157492033,COG,2611
0,COG,2612
0,COG,2613
0,COG,2614
42.60880896693853,COG,2615
0,COG,2616
.5367892217469413,COG,2617
0,COG,2618
0,COG,2619
0,COG,2620
.4344047761528056,COG,2621
0,COG,2701
0,COG,2702
0,COG,2703
0,COG,2704
0,COG,2705
0,COG,2706
.0025653907399988,COG,2707
0,COG,2708
14.99770640706816,COG,2709
.2849541217798107,COG,2710
.251634700440979,COG,2711
0,COG,2712
0,COG,2713
.0907678912673745,COG,2714
0,COG,2715
.0161149990903115,COG,2716
0,COG,2801
0,COG,2802
0,COG,2803
.0437400568167367,COG,2804
0,COG,2805
.1381713843782952,COG,2806
0,COG,2807
0,COG,2808
0,COG,2809
0,COG,2810
0,COG,2811
0,COG,2812
0,COG,2813
0,COG,2814
.0046475678962133,COG,2815
0,COG,2816
0,COG,2817
0,COG,2818
0,COG,2819
0,COG,2820
0,COG,2821
11.36826114675661,COG,2822
0,COG,2823
0,COG,2824
0,COG,2825
0,COG,2826
.1705176400976984,COG,2827
0,COG,2828
.0651150967843566,COG,2829
0,COG,2830
0,COG,2831
.0068453524540486,COG,2832
0,COG,2833
0,COG,2834
0,COG,2835
.0752307974717467,COG,2836
0,COG,2837
.0788037762030601,COG,2839
0,COG,2840
0,COG,2841
.0674016089713936,COG,2842
0,COG,2843
.0317415045564912,COG,2844
0,COG,2845
0,COG,2846
0,COG,2847
0,COG,2848
0,COG,2849
0,COG,2850
0,COG,2851
.0001285178275752,COG,2901
.0008392069063485,COG,2902
0,COG,2903
0,COG,2904
.0007657320075291,COG,2905
0,COG,2906
0,COG,2907
0,COG,2908
.0873628315702192,COG,2909
0,COG,2910
0,COG,2911
0,COG,2912
0,COG,2913
0,COG,2914
.0294565950725887,COG,2915
0,COG,2916
0,COG,2917
.0057989665225603,COG,2918
0,COG,2919
0,COG,2920
.0033814648102051,COG,2921
.0006749330283776,COG,2922
.0824267586765844,COG,2923
0,COG,2924
0,COG,2925
.0640557009408015,COG,2926
0,COG,2927
0,COG,2928
.0628327673351848,COG,2929
0,COG,2930
0,COG,2931
.0201294786896946,COG,2932
.0060505801635313,COG,2933
0,COG,2934
0,COG,2935
0,COG,2936
0,COG,2937
0,COG,2938
.0344698906359152,COG,2939
0,COG,2940
0,COG,2941
0,COG,2942
0,COG,3001
.0004948004903093,COG,3002
0,COG,3003
.0000882249612102,COG,3004
0,COG,3005
0,COG,3006
0,COG,3101
.0015379564560015,COG,3102
0,COG,3103
.0262125019833005,COG,3104
0,COG,3105
0,COG,3201
0,COG,3202
0,COG,3203
0,COG,3204
0,COG,3205
0,COG,3206
0,COG,3207
.0001908842743633,COG,3208
0,COG,3209
0,COG,3210
0,COG,3211
0,COG,3212
0,COG,3213
.0080067985750471,COG,3214
.0008451997956469,COG,3215
0,COG,3301
.0000205109344253,COG,3302
.0880927866504116,COG,3303
.0006777371447587,COG,3304
0,COG,3305
0,COG,3306
.004853630148205,COG,3307
.1908950021260592,COG,3401
.0246689194000027,COG,3402
.0033371605856514,COG,3403
0,COG,3404
0,COG,3405
0,COG,3406
0,COG,3407
0,COG,3501
0,COG,3502
0,COG,3503
0,COG,3504
.0450692916592729,COG,3505
.007950018686695,COG,3506
.0425448159770053,COG,3507
0,COG,3601
.061277461479276,COG,3602
.0102024356850547,COG,3603
0,COG,3604
0,COG,3605
0,COG,3606
0,COG,3701
0,COG,3702
0,COG,3703
0,COG,3704
0,COG,3705
0,COG,3706
0,COG,3707
.0239051955495314,COG,3801
.053411020646349,COG,3802
.90102471629654,COG,3803
0,COG,3804
0,COG,3805
0,COG,3806
0,COG,3807
.0006671574577293,COG,3808
0,COG,3809
0,COG,3810
.0002887454252652,COG,3811
0,COG,3812
0,COG,3813
0,COG,3814
0,COG,3815
0,COG,3816
0,COG,3817
0,COG,3818
0,COG,3819
0,COG,3820
.0003029271479551,COG,3821
.0003558465319731,COG,3822
.1829979151087793,COG,3823
0,COG,3901
.0002982624419745,COG,3902
0,COG,3903
0,COG,3904
0,COG,3905
.0032699243188438,COG,3906
.0002127297709355,COG,3907
0,COG,3908
0,COG,3909
0,COG,3910
.0031304605953506,COG,3911
.1957778873004012,COG,3912
.1619537127496622,COG,3913
0,COG,3914
.0001543253691482,COG,3915
0,COG,3916
.0044664862694625,COG,3917
0,COG,3918
.0019789834979611,COG,3919
.0029513374823481,COG,3920
0,COG,3921
0,COG,3922
.0052880656027596,COG,3923
.0155385815396876,COG,3924
.0032419770814705,COG,3925
.0055300661125384,COG,3926
.1880994667372688,COG,4001
0,COG,4002
0,COG,4003
0,COG,4004
0,COG,4005
0,COG,4006
0,COG,4007
.0020099454448242,COG,4008
.0984643072198075,COG,4009
.0032955009589663,COG,4010
.0009234515295157,COG,4011
.0558029650898207,COG,4012
.0066848731209878,COG,4013
0,COG,4014
.0003233129551694,COG,4015
.0055813844631013,COG,4016
.0374482610786315,COG,4017
0,COG,4101
0,COG,4102
0,COG,4103
.0028283471637328,COG,4104
0,COG,4105
0,COG,4106
0,COG,4107
0,COG,4108
0,COG,4109
0,COG,4110
0,COG,4111
0,COG,4201
.0056134114232537,COG,4202
.0070108837393837,COG,4203
0,COG,4205
0,COG,4206
0,COG,4301
0,COG,4302
0,COG,4303
0,COG,4304
0,COG,4401
.0718954800545153,COG,4402
42.76803899135781,COG,4403
80.36628065869162,COG,4404
0,COG,4405
0,COG,4406
7.096176520698695,COG,4407
6.377996733736789,COG,4408
.4647333896966485,COG,4409
0,COG,4410
.0213306412647593,COG,4411
.0169372941895319,COG,4412
.124128186355916,COG,4413
0,COG,4414
.0730016578903945,COG,4415
0,COG,4416
.0042623869312992,COG,4417
.2955092394767092,COG,4418
0,COG,4419
.0080407917921665,COG,4420
.2461319521065379,COG,4421
0,COG,4501
0,COG,4502
0,COG,4503
0,COG,4504
0,COG,4601
0,COG,4602
0,COG,4701
0,COG,4702
0,COG,4703
0,COG,4704
0,COG,4705
0,COG,4706
0,COG,4707
0,COG,4801
.0001000160272146,COG,4802
0,COG,4803
0,COG,4804
0,COG,4805
0,COG,4806
0,COG,4807
0,COG,4808
0,COG,4809
0,COG,4810
0,COG,4811
0,COG,4812
0,COG,4813
0,COG,4814
0,COG,4816
0,COG,4817
.0009685946367919,COG,4818
.0001464990562691,COG,4819
.0146622561260441,COG,4820
0,COG,4821
0,COG,4822
0,COG,4823
.0019822414702697,COG,4901
.0050166604328988,COG,4902
0,COG,4903
0,COG,4904
0,COG,4905
0,COG,4906
0,COG,4907
0,COG,4908
0,COG,4909
0,COG,4910
.0287288002321042,COG,4911
0,COG,5001
0,COG,5002
0,COG,5003
0,COG,5004
0,COG,5005
0,COG,5006
0,COG,5007
0,COG,5101
0,COG,5102
0,COG,5103
0,COG,5104
0,COG,5105
0,COG,5106
0,COG,5107
0,COG,5108
0,COG,5109
0,COG,5110
0,COG,5111
0,COG,5112
0,COG,5113
0,COG,5201
0,COG,5202
0,COG,5203
0,COG,5204
0,COG,5205
0,COG,5206
0,COG,5207
.0311967059909232,COG,5208
0,COG,5209
0,COG,5210
0,COG,5211
0,COG,5212
0,COG,5301
0,COG,5302
0,COG,5303
0,COG,5305
0,COG,5306
0,COG,5307
0,COG,5308
0,COG,5309
0,COG,5310
0,COG,5311
0,COG,5401
0,COG,5402
0,COG,5403
0,COG,5404
0,COG,5405
0,COG,5406
.0006624613629306,COG,5407
0,COG,5408
0,COG,5501
0,COG,5502
.0051975431496348,COG,5503
0,COG,5504
0,COG,5505
0,COG,5506
0,COG,5507
0,COG,5508
0,COG,5509
0,COG,5510
0,COG,5511
0,COG,5512
0,COG,5513
.0123162299769224,COG,5514
0,COG,5515
0,COG,5516
.8615938293730571,COG,5601
0,COG,5602
.0001569011021009,COG,5603
0,COG,5604
0,COG,5605
0,COG,5606
.0293238634015748,COG,5607
0,COG,5608
0,COG,5609
0,COG,5701
.001164681437239,COG,5702
0,COG,5703
0,COG,5704
0,COG,5705
0,COG,5801
0,COG,5802
0,COG,5803
0,COG,5804
0,COG,5805
0,COG,5806
.003028609716816,COG,5807
0,COG,5808
0,COG,5809
0,COG,5810
0,COG,5811
0,COG,5901
0,COG,5902
0,COG,5903
0,COG,5904
0,COG,5905
0,COG,5906
0,COG,5907
0,COG,5908
0,COG,5909
0,COG,5910
.0103488875957841,COG,5911
0,COG,6001
.0000296686941803,COG,6002
0,COG,6101
0,COG,6102
.0003391440857979,COG,6103
.0000514707912564,COG,6104
.0000972787728549,COG,6105
.0014615473757308,COG,6106
.0002970226810278,COG,6107
0,COG,6108
.0002157964892872,COG,6109
.0000289965078924,COG,6110
0,COG,6111
0,COG,6112
.0026048468634293,COG,6113
.0002902667204849,COG,6114
0,COG,6115
0,COG,6116
0,COG,6117
0,COG,6201
0,COG,6202
.0136383181122206,COG,6203
.0007219185488235,COG,6204
0,COG,6205
.0024816306929089,COG,6206
0,COG,6207
.0012261568852011,COG,6208
.0493159548940753,COG,6209
.008125416562887,COG,6210
.0049345360996723,COG,6211
0,COG,6212
0,COG,6213
0,COG,6214
.0092748497873135,COG,6215
0,COG,6216
.0010727471843729,COG,6217
0,COG,6301
.0004935065971448,COG,6302
0,COG,6303
.0001982630469225,COG,6304
0,COG,6305
.0080558071005184,COG,6306
.0111296262006252,COG,6307
0,COG,6308
.0125844584868253,COG,6309
0,COG,6310
0,COG,6401
.0001943809786842,COG,6402
.0019338855814108,COG,6403
0,COG,6404
.0098484526053603,COG,6405
.0117470585623955,COG,6406
0,COG,6501
0,COG,6502
0,COG,6504
0,COG,6505
.0179067144355556,COG,6506
0,COG,6507
0,COG,6601
0,COG,6602
0,COG,6603
0,COG,6701
0,COG,6702
0,COG,6703
0,COG,6704
0,COG,6801
.0000200824348869,COG,6802
0,COG,6803
.0004889116399758,COG,6804
.0011239788354624,COG,6805
.0009875526031211,COG,6806
0,COG,6807
0,COG,6808
0,COG,6809
.0002556023847895,COG,6810
0,COG,6811
0,COG,6812
0,COG,6813
0,COG,6814
.0003100802069211,COG,6815
0,COG,6901
0,COG,6902
0,COG,6903
.0031271453859628,COG,6904
0,COG,6905
0,COG,6906
0,COG,6907
0,COG,6908
.0131616156202734,COG,6909
.0021712742490447,COG,6910
.0038757739522562,COG,6911
0,COG,6912
0,COG,6913
.1083359995979143,COG,6914
0,COG,7001
0,COG,7002
0,COG,7003
.0083254361148808,COG,7004
0,COG,7005
0,COG,7006
0,COG,7007
0,COG,7008
0,COG,7009
.0150629548913402,COG,7010
0,COG,7011
.0004672205950977,COG,7013
0,COG,7014
0,COG,7015
0,COG,7016
0,COG,7017
.0646421770767847,COG,7018
0,COG,7019
0,COG,7020
0,COG,7101
.0575241690295232,COG,7102
.3083178999146283,COG,7103
0,COG,7104
0,COG,7105
0,COG,7106
0,COG,7107
.4059473236972788,COG,7108
0,COG,7109
0,COG,7110
0,COG,7111
.0251498339721339,COG,7112
.0020521050485656,COG,7113
0,COG,7114
0,COG,7115
.4469574868763175,COG,7116
.0181455105364291,COG,7117
0,COG,7118
0,COG,7201
.0001035814824098,COG,7202
0,COG,7203
.8113194619947542,COG,7204
0,COG,7205
0,COG,7206
.2140531971256844,COG,7207
.0023667837921429,COG,7208
0,COG,7209
0,COG,7210
0,COG,7211
0,COG,7212
0,COG,7213
.2689860415535485,COG,7214
.0461681776984449,COG,7215
.0003290311143856,COG,7216
.0010431235020138,COG,7217
0,COG,7218
0,COG,7219
0,COG,7220
0,COG,7221
0,COG,7222
0,COG,7223
0,COG,7224
0,COG,7225
0,COG,7226
.1037709269422405,COG,7227
.1096325872384569,COG,7228
0,COG,7229
.0062840818276599,COG,7301
.147125681852478,COG,7302
0,COG,7303
.4945551062135632,COG,7304
.000753548873038,COG,7305
.0427507193744243,COG,7306
.049642081862584,COG,7307
.08929840045277,COG,7308
.2504823244262394,COG,7309
.0100165060133134,COG,7310
.2805235866064035,COG,7311
.0892757006658648,COG,7312
.0219943719071518,COG,7313
.0737216234190514,COG,7314
.0216822289570307,COG,7315
.1721896405653207,COG,7316
.0019198144004029,COG,7317
.0240519058017728,COG,7318
0,COG,7319
.0022323104028008,COG,7320
.000620131638762,COG,7321
0,COG,7322
.0016697222037354,COG,7323
.0023592262426285,COG,7324
.1445462771326254,COG,7325
.0499819385859528,COG,7326
1.890528277784096,COG,7401
5.427812815669959,COG,7402
88.68487925296961,COG,7403
.6759100993610945,COG,7404
0,COG,7405
.0090475730094835,COG,7406
0,COG,7407
0,COG,7408
0,COG,7409
0,COG,7410
.0033462080862933,COG,7411
0,COG,7412
.0034043306478124,COG,7413
.0022168682469428,COG,7415
0,COG,7418
17.04277405275612,COG,7419
0,COG,7501
0,COG,7502
0,COG,7503
0,COG,7504
0,COG,7505
0,COG,7506
0,COG,7507
0,COG,7508
.0524586429724592,COG,7601
.4147670636708989,COG,7602
0,COG,7603
.0269907722027384,COG,7604
0,COG,7605
.0003490688510515,COG,7606
0,COG,7607
.0215895369014842,COG,7608
0,COG,7609
.0010631308292408,COG,7610
0,COG,7611
.0166828265292108,COG,7612
0,COG,7613
0,COG,7614
0,COG,7615
.0189203138274072,COG,7616
.229712749005297,COG,7801
.4401798827989601,COG,7802
0,COG,7804
.3500925531941433,COG,7806
0,COG,7901
.0170171029675205,COG,7902
0,COG,7903
0,COG,7904
0,COG,7905
0,COG,7907
.0234637308140176,COG,8001
0,COG,8002
0,COG,8003
0,COG,8007
0,COG,8101
0,COG,8102
0,COG,8103
0,COG,8104
29.29025815801924,COG,8105
0,COG,8106
0,COG,8107
0,COG,8108
0,COG,8109
0,COG,8110
0,COG,8111
0,COG,8112
0,COG,8113
0,COG,8201
0,COG,8202
.0040608806025267,COG,8203
.0451368438528921,COG,8204
.0935385630020995,COG,8205
.0121803801676949,COG,8206
.2063336230335392,COG,8207
.0334482245123704,COG,8208
0,COG,8209
0,COG,8210
0,COG,8211
0,COG,8212
.0052894765736732,COG,8213
0,COG,8214
0,COG,8215
.0014793538014715,COG,8301
.0007922500851659,COG,8302
0,COG,8303
0,COG,8304
0,COG,8305
.0584185756135409,COG,8306
.0511187206209501,COG,8307
.0137222675980864,COG,8308
.0021554340188244,COG,8309
0,COG,8310
.0061586506927467,COG,8311
0,COG,8401
.1141428245879323,COG,8402
0,COG,8403
0,COG,8404
.1240770268314804,COG,8405
.0466329725642046,COG,8406
.020159172488478,COG,8407
.005923454719491,COG,8408
.0115651902088298,COG,8409
20.59871760786674,COG,8410
.0252522231087666,COG,8411
.0927521151606817,COG,8412
.0825901804223896,COG,8413
.0331123285228965,COG,8414
.0014079898221279,COG,8415
.0174001390681843,COG,8416
.0000791676143231,COG,8417
.0040868885701223,COG,8418
.0224810263979692,COG,8419
0,COG,8420
.0521551628206184,COG,8421
.01469530074761,COG,8422
.0063515781088032,COG,8423
.0251314525280041,COG,8424
.8500424418226333,COG,8425
.6073298908248645,COG,8426
.0715265568537462,COG,8427
.1119426538998152,COG,8428
.1820889271180345,COG,8429
.9959631264619174,COG,8430
.5065150155496322,COG,8431
0,COG,8432
0,COG,8433
0,COG,8434
0,COG,8435
0,COG,8436
.015525140217413,COG,8437
.0115581348954535,COG,8438
0,COG,8439
0,COG,8440
0,COG,8441
0,COG,8442
.000569523825071,COG,8443
0,COG,8444
0,COG,8445
0,COG,8446
0,COG,8447
0,COG,8448
0,COG,8449
.0051568748876741,COG,8450
.0014194497377566,COG,8451
0,COG,8452
0,COG,8453
0,COG,8454
0,COG,8455
.0012879443483263,COG,8456
0,COG,8457
.0007134273249357,COG,8458
.0741516306297639,COG,8459
.0022756013328797,COG,8460
.0046255087374449,COG,8461
.1046180156542168,COG,8462
0,COG,8463
.0041969983473058,COG,8464
.0076615859530191,COG,8465
.0347824215027837,COG,8466
.0305150390279154,COG,8467
.3586568623353525,COG,8468
0,COG,8469
0,COG,8470
.0027646605267759,COG,8471
.0033087351511248,COG,8472
.0011912760934572,COG,8473
.1098536934380454,COG,8474
0,COG,8475
0,COG,8476
.000049600533534,COG,8477
0,COG,8478
.1705155249285469,COG,8479
.0028348605624199,COG,8480
.1313501848706733,COG,8481
.0037781614062419,COG,8482
.0373426170647312,COG,8483
.0127994886100777,COG,8484
.0857188710333469,COG,8485
.0317159123940268,COG,8501
.1080885232899345,COG,8502
.001206823793053,COG,8503
.0211562945911729,COG,8504
.0185344333298285,COG,8505
.0739821108855223,COG,8506
.0011900911820719,COG,8507
.0038235254525033,COG,8508
.0007937543173197,COG,8509
0,COG,8510
.0016927354050281,COG,8511
.0004605784559301,COG,8512
0,COG,8513
.0631117699649912,COG,8514
.7848879950271507,COG,8515
.0003807451592022,COG,8516
.0013809575515515,COG,8517
.0002445354550915,COG,8518
0,COG,8519
0,COG,8520
.0009072268401752,COG,8521
.016258607278319,COG,8522
.0001533197748554,COG,8523
0,COG,8524
.0008102624434702,COG,8525
.0068088617333268,COG,8526
.001589541065396,COG,8527
.0013579908099828,COG,8528
.0015128882093144,COG,8529
0,COG,8530
.0027270951747768,COG,8531
.0059248233422772,COG,8532
0,COG,8533
.0003355425042262,COG,8534
.0047174059360168,COG,8535
.0029987411943659,COG,8536
.0128552773397318,COG,8537
.0009247443894457,COG,8538
.0023070126976543,COG,8539
0,COG,8540
.0000687245544041,COG,8541
.0000903867943704,COG,8542
.0089469446186433,COG,8543
.0262242959819687,COG,8544
0,COG,8545
0,COG,8546
.0009928838354336,COG,8547
0,COG,8548
0,COG,8601
0,COG,8602
0,COG,8603
0,COG,8604
0,COG,8605
0,COG,8606
0,COG,8607
.0039261001200971,COG,8608
.3695950195934222,COG,8609
.0595822435410589,COG,8701
.0147169314024517,COG,8702
.0029700919042331,COG,8703
.0358516968602027,COG,8704
.5824258058413792,COG,8705
.0028247874174374,COG,8706
.0016974048183615,COG,8707
.0017620680881007,COG,8708
.0477349356044673,COG,8709
0,COG,8710
.0015056490154579,COG,8711
0,COG,8712
0,COG,8713
.000439113094872,COG,8714
0,COG,8715
.0819130435812202,COG,8716
0,COG,8801
.1306087223514306,COG,8802
.0159041350094296,COG,8803
0,COG,8804
0,COG,8805
4.192804877220529,COG,8901
0,COG,8902
.0019336936906136,COG,8903
1.291697657823661,COG,8904
12.30398891742688,COG,8905
0,COG,8906
1.606604547099086,COG,8907
.0321566278583685,COG,8908
.0001959972815985,COG,9001
0,COG,9002
0,COG,9003
.0025893487086612,COG,9004
.0013863327565323,COG,9005
.0387156662397797,COG,9006
.1398673549133381,COG,9007
0,COG,9008
.0040187474539134,COG,9009
0,COG,9010
.0145895724868562,COG,9011
0,COG,9012
.0001894558896401,COG,9013
.127219443299038,COG,9014
1.763724850958503,COG,9015
0,COG,9016
1.813921506132682,COG,9017
.0002668567309906,COG,9018
.0002653573333064,COG,9019
.0036837154820125,COG,9020
.0003475557245013,COG,9021
.0240147468831645,COG,9022
0,COG,9023
.0012434732509201,COG,9024
.0049902185631787,COG,9025
.1283074617203569,COG,9026
.0262717274167416,COG,9027
.0034484564628164,COG,9028
0,COG,9029
.1253572432625356,COG,9030
.0644853174228698,COG,9031
.0151723784765877,COG,9032
.0016862050255467,COG,9033
.0143818308074325,COG,9101
.0100036693263389,COG,9102
0,COG,9103
0,COG,9104
0,COG,9105
0,COG,9106
0,COG,9107
0,COG,9108
0,COG,9109
0,COG,9110
0,COG,9111
0,COG,9112
.0202239198351084,COG,9113
.0230392141792399,COG,9114
.0024083829806813,COG,9201
0,COG,9202
0,COG,9205
0,COG,9206
0,COG,9207
0,COG,9208
0,COG,9209
0,COG,9301
0,COG,9302
0,COG,9303
.0262532117609972,COG,9304
0,COG,9305
0,COG,9306
0,COG,9307
.0010785239099683,COG,9401
0,COG,9402
.0066152824986151,COG,9403
.0002383960675788,COG,9404
.0015115811078895,COG,9405
.68158169294084,COG,9406
.0001656083862148,COG,9503
0,COG,9504
0,COG,9505
.0038117266314968,COG,9506
0,COG,9507
0,COG,9508
0,COG,9601
0,COG,9602
.0002316723069479,COG,9603
0,COG,9604
0,COG,9605
0,COG,9606
0,COG,9607
.0300820266426698,COG,9608
.1115183525898789,COG,9609
0,COG,9610
0,COG,9611
0,COG,9612
0,COG,9613
0,COG,9614
0,COG,9615
0,COG,9616
.0116005364651744,COG,9617
0,COG,9618
.0447387667685337,COG,9701
.0059824690570338,COG,9702
.0050286239435434,COG,9703
0,COG,9704
.0702791306085309,COG,9705
1.299989738996936,COG,9706
.0269889067433176,COG,9999
0,COG,financial
0,COG,ict
0,COG,transport
0,COG,travel
0,COG,unspecified
.0797568543556834,COL,0101
2.99901330268155,COL,0102
.0256338145805472,COL,0103
0,COL,0104
.2924619289608853,COL,0105
.639392031099616,COL,0106
.365094563013212,COL,0201
.6848095173935236,COL,0202
0,COL,0203
0,COL,0204
3.579647211365277,COL,0205
.6170097087137343,COL,0206
.0033599821497233,COL,0207
.0023558689393141,COL,0208
0,COL,0209
.0247180105050606,COL,0210
1.603404257234498,COL,0301
.3720022591535727,COL,0302
.5514038884735957,COL,0303
.9992379359557988,COL,0304
.1369169515332367,COL,0305
.5301872188132342,COL,0306
.0038912217596926,COL,0307
.0027359688062439,COL,0401
.0736173686187081,COL,0402
.1764629616591407,COL,0403
0,COL,0404
.0659994374339819,COL,0405
.0695274115597039,COL,0406
.1406480912661404,COL,0407
0,COL,0408
.0013767697657951,COL,0409
0,COL,0410
0,COL,0501
.0363958560313666,COL,0502
.096194528677068,COL,0504
0,COL,0505
1.544154841991806,COL,0506
.3515705385220572,COL,0507
0,COL,0508
24.73006747940047,COL,0510
4.944283485106374,COL,0511
.0223454348020427,COL,0601
.36208784467963,COL,0602
66.24035958103802,COL,0603
9.907435274046851,COL,0604
.0149973303530557,COL,0701
.0510011838133055,COL,0702
.0818733324771201,COL,0703
.0013824034946436,COL,0704
.0515618019377928,COL,0705
.0082032783132425,COL,0706
.0155577046890044,COL,0707
.0331748782853961,COL,0708
.292795772612691,COL,0709
.1137103238268632,COL,0710
.8256870907992536,COL,0711
.1086251040719386,COL,0712
.0796021617915218,COL,0713
.3358383219802843,COL,0714
.0098538922678766,COL,0801
.0213050326844915,COL,0802
35.11739029617522,COL,0803
4.040524788678276,COL,0804
1.220285071234086,COL,0805
.0080362038934568,COL,0806
.1700736725405778,COL,0807
.0151758501351043,COL,0808
.0049282644978215,COL,0809
1.976010440653561,COL,0810
.9869961898416547,COL,0811
.5085231571257577,COL,0812
.5805908448873299,COL,0813
.2196975241739373,COL,0814
35.15510184772562,COL,0901
.1558872963563449,COL,0902
.0054073474365796,COL,0903
.6244388449137137,COL,0904
0,COL,0905
.0085383492359635,COL,0906
0,COL,0907
.0821438448005707,COL,0908
.0079588683398952,COL,0909
.9296413607894285,COL,0910
.0000381677572178,COL,1001
0,COL,1002
.0096325142097413,COL,1003
0,COL,1004
.0531987545211359,COL,1005
.0002290394332125,COL,1006
.0034455831754235,COL,1007
.0794426489082359,COL,1008
.7263857020387827,COL,1101
13.55347380173311,COL,1102
.3417578067833251,COL,1103
.1715304474010156,COL,1104
.1468015866796931,COL,1105
.8529201517152809,COL,1106
3.661193119162694,COL,1107
.4462359637489471,COL,1108
0,COL,1109
.0009794347231712,COL,1201
.0025390222758462,COL,1202
0,COL,1203
.00374334681091,COL,1204
0,COL,1205
0,COL,1206
.1953051390611222,COL,1207
0,COL,1208
.0271022512727581,COL,1209
.0145407606586765,COL,1210
2.611460192528921,COL,1211
.0143455220966912,COL,1212
.0113584963890348,COL,1213
.0210148098987276,COL,1214
.0906877205940753,COL,1301
.0800358513311254,COL,1302
.8205613552737864,COL,1401
.0934749670042604,COL,1404
0,COL,1501
.0320909358853358,COL,1502
0,COL,1503
.0108678033488521,COL,1504
.0047327895651285,COL,1505
.0362967994239853,COL,1506
4.029728190510926,COL,1507
.0381575049742836,COL,1508
.0027709176419292,COL,1509
.0184267229000607,COL,1510
5.913177157165605,COL,1511
.0002716998335104,COL,1512
6.274816160073176,COL,1513
.0178407625515121,COL,1514
.1048209413611917,COL,1515
1.907253181497931,COL,1516
1.699832035982761,COL,1517
.3640049680442568,COL,1518
.0359703244777522,COL,1519
2.16157225924619,COL,1520
.5316840753085343,COL,1521
5.570627334754734,COL,1522
.008262690649702,COL,1601
.003258270887499,COL,1602
.0023997602653818,COL,1603
1.669116463506737,COL,1604
.3897190396317458,COL,1605
7.087682869302343,COL,1701
.7295261528198764,COL,1702
.5753166128059644,COL,1703
6.055147445449241,COL,1704
1.237789699053757,COL,1801
0,COL,1802
.7402616806879903,COL,1803
1.512383486850988,COL,1804
.5497189485620398,COL,1805
.8472849044906622,COL,1806
.4690602896182505,COL,1901
.0651556279158609,COL,1902
0,COL,1903
1.081571417917429,COL,1904
1.240753700511725,COL,1905
.3373638604751135,COL,2001
.0107623218054792,COL,2002
.0248173301058807,COL,2003
.0610739439882636,COL,2004
.0842493601245925,COL,2005
.0519762559036157,COL,2006
2.865056574662765,COL,2007
2.42925676807135,COL,2008
.0837576396548652,COL,2009
13.21062840469985,COL,2101
2.083289498943206,COL,2102
.3476291876303337,COL,2103
.1284310141435833,COL,2104
.1071250082267438,COL,2105
.5993387387132973,COL,2106
.092574678937541,COL,2201
.3996308454428762,COL,2202
.0685833166248209,COL,2203
.0011956437006453,COL,2204
.0185134387441887,COL,2205
.0426656992405621,COL,2206
.1487310035377486,COL,2207
